Time,Latitude,Longitude,Heading,WindSpeed,WindDirection,RudderAngle,SailAngle
10:37:04,52.487327,-1.888603,31.80,0.50,270,64,60
10:37:04,52.487327,-1.888603,31.80,0.50,272,64,59
10:37:04,52.487327,-1.888603,31.80,0.75,272,64,59
10:37:50,52.487327,-1.888603,31.80,0.75,272,64,59
10:37:50,52.487327,-1.888603,31.80,0.75,272,64,59
10:37:50,52.487327,-1.888603,31.80,0.75,272,64,59
10:37:54,52.487327,-1.888603,31.80,1.00,272,64,59
10:37:54,52.487327,-1.888603,31.80,1.00,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.75,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.50,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.50,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.25,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.00,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.00,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.00,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.00,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.00,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.00,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.00,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.00,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.00,272,64,59
10:37:54,52.487327,-1.888603,31.80,0.25,272,64,59
10:38:15,52.487327,-1.888603,31.80,0.25,272,64,59
00:00:00,0.000000,0.000000,33.50,0.25,219,64,87
00:00:00,0.000000,0.000000,33.50,0.25,219,64,87
00:00:00,0.000000,0.000000,33.50,0.25,219,64,87
00:00:00,0.000000,0.000000,33.50,0.25,219,64,87
00:00:00,0.000000,0.000000,33.50,0.25,219,64,87
00:00:00,0.000000,0.000000,33.50,0.25,225,64,84
00:00:00,0.000000,0.000000,33.50,0.25,226,64,83
00:00:00,0.000000,0.000000,33.50,0.50,226,64,83
00:00:00,0.000000,0.000000,33.50,0.75,226,64,83
00:00:00,0.000000,0.000000,33.50,1.00,226,64,83
00:00:00,0.000000,0.000000,33.50,1.00,226,64,83
10:38:41,52.487327,-1.888603,33.50,1.25,226,64,83
10:38:41,52.487327,-1.888603,33.50,1.25,226,64,83
10:38:41,52.487327,-1.888603,33.50,1.25,226,64,83
10:38:41,52.487327,-1.888603,33.50,1.25,226,64,83
10:38:41,52.487327,-1.888603,33.50,1.00,239,64,77
10:38:41,52.487327,-1.888603,33.50,0.75,243,64,75
10:38:41,52.487327,-1.888603,33.20,0.75,247,64,73
23:59:45,0.000000,0.000000,36.50,0.00,250,64,73
23:59:46,0.000000,0.000000,38.40,0.00,254,64,72
23:59:47,0.000000,0.000000,36.30,0.00,255,64,70
23:59:49,0.000000,0.000000,36.70,0.00,255,64,70
23:59:50,0.000000,0.000000,44.10,0.00,256,64,74
23:59:51,0.000000,0.000000,48.90,0.00,255,64,76
23:59:53,0.000000,0.000000,48.70,0.00,256,64,76
23:59:54,0.000000,0.000000,45.20,0.25,255,64,75
23:59:55,0.000000,0.000000,32.40,0.50,255,64,68
23:59:57,0.000000,0.000000,24.60,0.50,255,64,64
23:59:58,0.000000,0.000000,18.70,0.50,256,64,61
23:59:59,0.000000,0.000000,24.10,0.50,258,64,63
00:00:01,0.000000,0.000000,37.30,0.25,269,64,64
00:00:02,0.000000,0.000000,62.00,0.25,280,64,71
00:00:03,0.000000,0.000000,88.80,0.25,284,64,82
00:00:04,0.000000,0.000000,42.10,0.50,349,64,26
00:00:06,0.000000,0.000000,350.80,0.75,39,64,24
10:39:19,0.000000,0.000000,346.90,0.75,19,64,16
10:39:20,0.000000,0.000000,353.30,0.75,28,64,17
10:39:20,0.000000,0.000000,6.30,0.75,27,64,10
10:39:20,0.000000,0.000000,8.20,0.50,356,64,6
10:39:20,0.000000,0.000000,0.70,0.50,360,64,0
10:39:20,0.000000,0.000000,4.20,0.75,360,64,2
10:39:20,0.000000,0.000000,5.60,0.50,360,64,2
10:39:20,0.000000,0.000000,4.50,0.75,347,64,8
10:39:29,52.487129,-1.888485,13.40,0.75,344,64,14
10:39:29,52.487129,-1.888485,17.40,0.75,338,64,19
10:39:29,52.487129,-1.888485,26.30,1.00,337,64,24
10:39:33,52.487125,-1.888512,37.20,1.25,343,64,27
10:39:33,52.487125,-1.888512,46.40,1.00,352,64,27
10:39:33,52.487125,-1.888512,50.00,1.25,355,64,27
10:39:33,52.487125,-1.888512,52.00,1.00,356,64,28
10:39:33,52.487125,-1.888512,53.00,0.50,358,64,27
10:39:33,52.487125,-1.888512,30.10,0.50,358,64,16
10:39:33,52.487125,-1.888512,45.00,0.50,358,64,23
10:39:33,52.487125,-1.888512,70.70,0.50,340,64,45
10:39:33,52.487125,-1.888512,86.60,0.50,340,64,53
10:39:33,52.487125,-1.888512,86.30,0.75,337,64,54
10:39:33,52.487125,-1.888512,94.80,0.75,337,64,58
10:39:33,52.487125,-1.888512,113.80,0.75,337,64,68
10:39:33,52.487125,-1.888512,118.40,0.50,337,64,70
10:39:33,52.487125,-1.888512,119.90,0.75,337,64,71
10:39:33,52.487125,-1.888512,127.90,0.75,337,64,75
10:39:33,52.487125,-1.888512,128.60,0.50,338,64,75
10:39:33,52.487125,-1.888512,115.70,0.50,345,64,65
10:39:33,52.487125,-1.888512,100.80,0.75,346,64,57
10:39:33,52.487125,-1.888512,105.40,0.50,353,64,56
10:39:58,52.487083,-1.888695,129.10,0.25,356,64,66
10:39:58,52.487083,-1.888695,150.40,0.50,0,64,75
10:39:58,52.487083,-1.888695,173.40,0.50,33,64,70
10:39:58,52.487083,-1.888695,170.20,0.25,34,64,68
10:39:58,52.487083,-1.888695,146.30,0.50,40,64,53
10:39:58,52.487083,-1.888695,126.50,0.50,76,64,25
10:39:58,52.487083,-1.888695,149.90,0.25,76,64,36
10:39:58,52.487083,-1.888695,160.50,0.25,80,64,40
10:39:58,52.487083,-1.888695,161.90,0.25,86,64,37
10:39:58,52.487083,-1.888695,169.90,0.25,89,64,40
10:39:58,52.487083,-1.888695,133.60,0.25,94,64,19
10:39:58,52.487083,-1.888695,99.30,0.25,142,64,21
10:39:58,52.487083,-1.888695,81.20,0.50,260,64,89
10:39:58,52.487083,-1.888695,81.00,0.50,263,64,89
10:39:58,52.487083,-1.888695,103.10,0.50,253,64,75
10:39:58,52.487083,-1.888695,125.40,0.50,251,64,63
10:39:58,52.487083,-1.888695,139.20,0.50,254,64,57
10:39:58,52.487083,-1.888695,138.10,0.25,255,64,58
10:39:58,52.487083,-1.888695,119.60,0.25,257,64,69
10:39:58,52.487083,-1.888695,107.50,0.00,271,64,82
10:39:58,52.487083,-1.888695,94.50,0.00,291,64,81
10:39:58,52.487083,-1.888695,89.50,0.00,298,64,75
10:40:27,52.487251,-1.889027,118.10,0.25,298,64,90
10:40:27,52.487251,-1.889027,156.40,0.50,299,64,71
10:40:27,52.487251,-1.889027,157.50,0.75,295,64,69
10:40:27,52.487251,-1.889027,156.80,1.00,294,64,69
10:40:27,52.487251,-1.889027,117.20,1.25,294,64,88
10:40:27,52.487251,-1.889027,98.80,1.00,294,64,82
10:40:27,52.487251,-1.889027,89.30,1.00,295,64,77
10:40:27,52.487251,-1.889027,89.40,0.75,295,64,77
10:40:27,52.487251,-1.889027,91.70,0.50,296,64,77
10:40:27,52.487251,-1.889027,110.80,0.25,297,64,86
10:40:27,52.487251,-1.889027,127.90,0.25,298,64,85
10:40:27,52.487251,-1.889027,145.90,0.00,306,64,80
10:40:27,52.487251,-1.889027,142.30,0.00,314,64,86
10:40:27,52.487251,-1.889027,119.10,0.25,320,64,79
10:40:27,52.487251,-1.889027,111.90,0.50,336,64,67
10:40:27,52.487251,-1.889027,103.90,0.75,360,64,51
10:40:48,52.487342,-1.889323,102.50,1.00,360,64,51
10:40:48,52.487342,-1.889323,107.30,1.25,360,64,53
10:40:48,52.487342,-1.889323,125.80,1.00,0,64,62
10:40:48,52.487342,-1.889323,138.30,1.00,0,64,69
10:40:48,52.487342,-1.889323,125.30,0.75,2,64,61
10:40:48,52.487342,-1.889323,100.40,0.75,7,64,46
10:40:48,52.487342,-1.889323,91.00,0.75,26,64,32
10:40:48,52.487342,-1.889323,99.10,1.00,66,64,16
10:40:48,52.487342,-1.889323,123.00,0.75,52,64,35
10:40:48,52.487342,-1.889323,142.20,1.00,49,64,46
10:40:48,52.487342,-1.889323,143.60,0.75,49,64,47
10:40:48,52.487342,-1.889323,120.20,0.50,49,64,35
10:40:48,52.487342,-1.889323,97.40,0.25,49,64,24
10:40:48,52.487342,-1.889323,85.90,0.25,49,64,18
10:40:48,52.487342,-1.889323,104.00,0.00,49,64,27
10:40:48,52.487342,-1.889323,115.60,0.00,46,64,34
10:40:48,52.487342,-1.889323,130.70,0.25,46,64,42
10:40:48,52.487342,-1.889323,117.40,0.50,46,64,35
10:40:48,52.487342,-1.889323,99.50,0.50,47,64,26
10:41:13,52.487514,-1.889667,102.10,0.50,48,64,27
10:41:13,52.487514,-1.889667,122.90,0.50,46,64,38
10:41:13,52.487514,-1.889667,158.00,0.25,40,64,59
10:41:13,52.487514,-1.889667,153.50,0.25,39,64,57
10:41:13,52.487514,-1.889667,121.10,0.50,41,64,40
10:41:13,52.487514,-1.889667,112.60,0.75,47,64,32
10:41:13,52.487514,-1.889667,147.70,1.00,42,64,52
10:41:13,52.487514,-1.889667,171.40,1.25,31,64,70
10:41:13,52.487514,-1.889667,159.40,1.25,27,64,66
10:41:13,52.487514,-1.889667,139.50,1.25,29,64,55
10:41:13,52.487514,-1.889667,132.00,1.25,37,64,47
10:41:13,52.487514,-1.889667,158.60,1.25,42,64,58
10:41:13,52.487514,-1.889667,182.10,1.25,41,64,70
10:41:13,52.487514,-1.889667,165.60,1.25,40,64,62
10:41:13,52.487514,-1.889667,136.20,1.00,41,64,47
10:41:13,52.487514,-1.889667,101.60,1.00,41,64,30
10:41:13,52.487514,-1.889667,64.20,0.75,41,64,11
10:41:13,52.487514,-1.889667,9.90,0.50,326,64,21
10:41:13,52.487514,-1.889667,334.70,0.50,326,64,4
10:41:38,52.487693,-1.889787,319.20,0.75,324,64,2
23:59:49,0.000000,0.000000,42.20,0.00,360,64,21
23:59:50,0.000000,0.000000,42.20,0.00,360,64,21
23:59:51,0.000000,0.000000,42.20,0.25,360,64,21
23:59:52,0.000000,0.000000,42.20,0.25,360,64,21
23:59:54,0.000000,0.000000,42.20,0.25,360,64,21
23:59:56,0.000000,0.000000,42.20,0.50,360,64,21
10:43:02,0.000000,0.000000,42.20,0.75,360,64,21
10:43:03,0.000000,0.000000,42.20,0.50,360,64,21
10:43:05,0.000000,0.000000,42.20,0.75,360,64,21
10:43:05,0.000000,0.000000,42.20,1.00,0,64,21
10:43:05,0.000000,0.000000,42.20,0.75,360,64,21
10:43:05,0.000000,0.000000,42.20,0.75,360,64,21
00:00:00,0.000000,0.000000,294.70,0.25,243,64,25
00:00:00,0.000000,0.000000,294.70,0.50,244,64,25
00:00:00,0.000000,0.000000,294.70,0.50,244,64,25
00:00:00,0.000000,0.000000,294.70,0.50,246,64,24
00:00:00,0.000000,0.000000,294.70,0.50,252,64,21
00:00:00,0.000000,0.000000,294.70,0.25,253,64,20
00:00:00,0.000000,0.000000,294.70,0.25,259,64,17
00:00:00,0.000000,0.000000,294.70,0.50,280,64,7
00:00:00,0.000000,0.000000,294.70,0.50,281,64,6
00:00:00,0.000000,0.000000,294.70,0.75,305,64,5
00:00:00,0.000000,0.000000,294.70,0.75,314,64,10
00:00:00,0.000000,0.000000,294.70,0.50,321,64,13
00:00:00,0.000000,0.000000,294.70,0.50,322,64,14
00:00:00,0.000000,0.000000,294.70,0.75,323,64,14
00:00:00,0.000000,0.000000,294.70,0.75,324,64,15
00:00:00,0.000000,0.000000,294.70,1.25,119,64,87
00:00:00,0.000000,0.000000,294.70,1.50,199,64,47
00:00:00,0.000000,0.000000,294.70,1.50,4,64,35
00:00:00,0.000000,0.000000,294.70,1.50,9,64,37
00:00:00,0.000000,0.000000,294.70,1.50,9,64,37
00:00:00,0.000000,0.000000,294.70,1.25,352,64,29
00:00:00,0.000000,0.000000,294.70,1.25,342,64,24
00:00:00,0.000000,0.000000,294.70,1.25,342,64,24
11:17:42,52.487773,-1.889402,294.70,1.00,342,64,24
11:17:42,52.487773,-1.889402,294.70,1.00,335,64,20
11:17:42,52.487773,-1.889402,294.60,1.00,329,64,17
11:17:46,52.487773,-1.889402,294.60,1.00,324,64,15
11:17:46,52.487773,-1.889402,294.60,1.00,312,64,9
11:17:46,52.487773,-1.889402,294.80,1.25,310,64,8
11:17:46,52.487773,-1.889402,294.70,1.25,307,64,6
11:17:46,52.487773,-1.889402,294.80,1.50,248,64,23
11:17:46,52.487773,-1.889402,294.80,1.50,267,64,13
11:17:46,52.487773,-1.889402,294.80,1.50,264,64,15
11:17:46,52.487773,-1.889402,294.70,1.50,271,64,11
23:59:45,0.000000,0.000000,349.10,0.25,333,64,8
23:59:46,0.000000,0.000000,349.10,0.50,335,64,7
23:59:47,0.000000,0.000000,349.10,0.75,335,64,7
23:59:49,0.000000,0.000000,349.10,0.75,335,64,7
23:59:50,0.000000,0.000000,349.10,1.00,335,64,7
23:59:51,0.000000,0.000000,349.10,0.75,301,64,24
23:59:52,0.000000,0.000000,349.10,0.75,333,64,8
11:18:14,0.000000,0.000000,349.10,0.75,327,64,11
11:18:14,0.000000,0.000000,323.30,0.75,333,64,5
11:18:14,0.000000,0.000000,324.20,0.50,339,64,7
11:18:14,0.000000,0.000000,342.00,0.75,333,64,4
11:18:14,0.000000,0.000000,343.90,0.75,6,64,11
11:18:14,0.000000,0.000000,8.80,0.75,32,64,12
11:18:14,0.000000,0.000000,22.60,0.75,360,64,11
11:18:14,0.000000,0.000000,3.70,1.00,360,64,1
11:18:14,0.000000,0.000000,35.70,1.00,348,64,23
11:18:14,0.000000,0.000000,53.70,1.00,319,64,47
11:18:14,0.000000,0.000000,35.00,1.00,321,64,37
11:18:14,0.000000,0.000000,11.70,1.00,328,64,21
11:18:14,0.000000,0.000000,13.70,1.00,328,64,22
11:18:30,52.487655,-1.889543,12.80,0.75,328,64,22
11:18:30,52.487655,-1.889543,15.50,0.50,329,64,23
11:18:30,52.487655,-1.889543,28.60,0.25,328,64,30
11:18:34,52.487651,-1.889537,36.30,0.25,331,64,32
11:18:34,52.487651,-1.889537,24.20,0.00,337,64,23
11:18:34,52.487651,-1.889537,24.60,0.25,344,64,20
11:18:34,52.487651,-1.889537,49.80,0.50,329,64,40
11:18:34,52.487651,-1.889537,61.50,0.75,267,64,77
11:18:34,52.487651,-1.889537,56.00,1.00,279,64,68
11:18:34,52.487651,-1.889537,31.50,1.50,333,64,29
11:18:34,52.487651,-1.889537,359.70,1.75,324,64,17
11:18:34,52.487651,-1.889537,48.20,1.75,272,64,68
11:18:34,52.487651,-1.889537,74.00,1.75,254,64,90
11:18:34,52.487651,-1.889537,74.20,1.75,261,64,86
11:18:34,52.487651,-1.889537,50.60,1.50,291,64,59
11:18:34,52.487651,-1.889537,26.50,1.00,300,64,43
11:18:34,52.487651,-1.889537,19.20,1.00,308,64,35
11:18:34,52.487651,-1.889537,16.10,1.00,345,64,15
11:18:34,52.487651,-1.889537,19.10,1.00,360,64,9
11:18:34,52.487651,-1.889537,20.10,1.00,349,64,15
11:18:34,52.487651,-1.889537,23.80,1.25,357,64,13
11:18:34,52.487651,-1.889537,18.60,1.25,358,64,10
11:18:34,52.487651,-1.889537,23.30,1.25,355,64,14
11:18:34,52.487651,-1.889537,58.20,1.25,308,64,55
11:18:34,52.487651,-1.889537,37.50,1.25,341,64,28
11:19:03,52.487567,-1.889505,8.00,1.50,356,64,6
11:19:03,52.487567,-1.889505,5.80,1.75,339,64,13
11:19:03,52.487567,-1.889505,12.70,2.00,332,64,20
11:19:03,52.487567,-1.889505,342.80,2.25,356,64,7
11:19:03,52.487567,-1.889505,271.20,2.50,356,64,42
11:19:03,52.487567,-1.889505,192.00,2.25,81,64,55
11:19:03,52.487567,-1.889505,189.90,2.00,125,64,32
11:19:03,52.487567,-1.889505,193.80,1.75,108,64,42
11:19:03,52.487567,-1.889505,204.30,1.50,93,64,55
11:19:03,52.487567,-1.889505,196.50,1.25,98,64,49
11:19:03,52.487567,-1.889505,193.60,1.25,97,64,48
11:19:03,52.487567,-1.889505,222.10,1.25,100,64,61
11:19:03,52.487567,-1.889505,206.00,1.25,68,64,69
11:19:03,52.487567,-1.889505,226.20,1.25,25,64,79
11:19:03,52.487567,-1.889505,229.40,1.25,29,64,80
11:19:03,52.487567,-1.889505,229.30,1.25,22,64,76
11:19:24,52.487674,-1.889523,229.30,1.25,15,64,73
11:19:24,52.487674,-1.889523,229.30,1.25,23,64,77
11:19:24,52.487674,-1.889523,229.30,1.25,360,64,65
11:19:28,52.487678,-1.889518,229.30,1.25,26,64,78
11:19:28,52.487678,-1.889518,229.30,1.25,62,64,83
11:19:28,52.487678,-1.889518,229.20,1.25,79,64,75
11:19:28,52.487678,-1.889518,229.00,1.25,34,64,82
11:19:28,52.487678,-1.889518,229.10,1.00,36,64,83
11:19:28,52.487678,-1.889518,229.00,0.75,37,64,84
11:19:28,52.487678,-1.889518,229.20,0.75,19,64,75
11:19:28,52.487678,-1.889518,229.20,0.75,20,64,75
11:19:28,52.487678,-1.889518,229.00,0.50,22,64,76
11:19:28,52.487678,-1.889518,228.90,0.50,24,64,78
11:19:28,52.487678,-1.889518,229.20,0.50,29,64,80
11:19:28,52.487678,-1.889518,230.50,0.25,30,64,80
11:19:28,52.487678,-1.889518,230.60,0.00,30,64,80
11:19:28,52.487678,-1.889518,231.70,0.00,30,64,79
11:19:28,52.487678,-1.889518,233.40,0.25,29,64,78
11:19:28,52.487678,-1.889518,233.90,0.25,53,64,90
11:19:28,52.487678,-1.889518,233.60,0.25,119,64,57
11:19:28,52.487678,-1.889518,238.30,0.50,137,64,50
11:19:28,52.487678,-1.889518,251.30,0.75,85,64,83
11:19:28,52.487678,-1.889518,284.10,0.75,70,64,73
11:19:28,52.487678,-1.889518,341.00,1.00,0,64,9
11:19:28,52.487678,-1.889518,22.90,1.50,327,64,27
11:19:28,52.487678,-1.889518,43.90,1.75,319,64,42
11:19:28,52.487678,-1.889518,44.80,1.75,322,64,41
11:19:28,52.487678,-1.889518,21.50,1.75,334,64,23
11:19:28,52.487678,-1.889518,41.30,1.75,340,64,30
11:19:28,52.487678,-1.889518,64.70,1.50,316,64,54
11:19:28,52.487678,-1.889518,35.80,1.25,292,64,51
11:19:28,52.487678,-1.889518,24.30,1.25,300,64,42
11:19:28,52.487678,-1.889518,0.20,1.25,335,64,12
11:19:28,52.487678,-1.889518,14.80,1.25,332,64,21
11:19:28,52.487678,-1.889518,28.40,1.25,297,64,45
11:19:28,52.487678,-1.889518,29.70,1.50,310,64,39
11:19:28,52.487678,-1.889518,44.10,1.50,301,64,51
11:19:28,52.487678,-1.889518,38.90,1.75,304,64,47
11:20:14,52.487571,-1.889442,10.20,2.00,333,64,18
11:20:14,52.487571,-1.889442,359.40,2.25,349,64,5
11:20:14,52.487571,-1.889442,320.90,2.00,0,64,20
11:20:14,52.487571,-1.889442,338.70,2.00,360,64,11
11:20:14,52.487571,-1.889442,356.20,1.75,355,64,0
11:20:14,52.487571,-1.889442,347.20,1.50,360,64,6
11:20:14,52.487571,-1.889442,345.30,1.25,0,64,7
11:20:14,52.487571,-1.889442,343.80,1.25,0,64,8
11:20:14,52.487571,-1.889442,340.00,1.25,4,64,12
11:20:14,52.487571,-1.889442,344.50,1.50,0,64,8
11:20:14,52.487571,-1.889442,344.30,1.50,17,64,16
11:20:14,52.487571,-1.889442,345.10,1.50,20,64,17
11:20:14,52.487571,-1.889442,347.80,1.50,34,64,23
11:20:14,52.487571,-1.889442,349.60,1.50,34,64,22
11:20:14,52.487571,-1.889442,351.20,1.25,23,64,16
11:20:14,52.487571,-1.889442,340.50,1.25,29,64,24
11:20:14,52.487571,-1.889442,340.50,1.25,40,64,30
11:20:14,52.487571,-1.889442,339.70,1.50,39,64,30
11:20:14,52.487571,-1.889442,347.20,1.50,40,64,26
11:20:39,52.487400,-1.889217,348.90,1.50,33,64,22
11:20:39,52.487400,-1.889217,344.80,1.50,29,64,22
11:20:39,52.487400,-1.889217,346.70,1.50,24,64,19
11:20:39,52.487400,-1.889217,343.80,1.25,17,64,17
11:20:39,52.487400,-1.889217,334.30,1.25,19,64,22
11:20:39,52.487400,-1.889217,314.60,1.25,39,64,42
11:20:39,52.487400,-1.889217,300.00,1.25,59,64,59
11:20:39,52.487400,-1.889217,293.60,1.25,60,64,63
11:20:39,52.487400,-1.889217,291.00,1.25,67,64,68
11:20:39,52.487400,-1.889217,287.20,1.00,89,64,81
11:20:39,52.487400,-1.889217,286.40,1.00,85,64,79
11:20:39,52.487400,-1.889217,293.50,0.75,77,64,72
11:20:39,52.487400,-1.889217,296.10,0.75,37,64,50
11:20:39,52.487400,-1.889217,289.50,0.75,36,64,53
11:20:39,52.487400,-1.889217,288.90,1.00,63,64,67
11:20:39,52.487400,-1.889217,288.50,1.00,66,64,69
11:20:39,52.487400,-1.889217,287.70,1.00,74,64,73
11:20:39,52.487400,-1.889217,284.80,1.00,67,64,71
11:20:39,52.487400,-1.889217,292.70,1.00,64,64,66
11:21:04,52.487480,-1.888782,299.20,1.00,52,64,56
11:21:04,52.487480,-1.888782,312.80,1.00,48,64,48
11:21:04,52.487480,-1.888782,313.30,1.25,42,64,44
11:21:04,52.487480,-1.888782,321.50,1.25,39,64,39
11:21:04,52.487480,-1.888782,325.40,1.25,30,64,32
11:21:04,52.487480,-1.888782,326.50,1.50,33,64,33
11:21:04,52.487480,-1.888782,327.80,1.75,20,64,26
11:21:04,52.487480,-1.888782,338.30,2.00,7,64,14
11:21:04,52.487480,-1.888782,343.70,2.00,21,64,19
11:21:04,52.487480,-1.888782,343.60,2.25,23,64,20
11:21:04,52.487480,-1.888782,350.00,2.00,0,64,5
11:21:04,52.487480,-1.888782,353.50,2.00,16,64,11
11:21:04,52.487480,-1.888782,3.50,1.75,1,64,1
11:21:04,52.487480,-1.888782,4.90,2.00,0,64,2
11:21:04,52.487480,-1.888782,359.90,2.00,17,64,9
11:21:04,52.487480,-1.888782,351.30,2.25,42,64,25
11:21:25,52.487495,-1.888423,2.90,2.25,360,64,1
11:21:25,52.487495,-1.888423,10.80,2.75,342,64,14
11:21:25,52.487495,-1.888423,14.50,3.00,358,64,8
11:21:29,52.487472,-1.888375,29.60,3.25,345,64,22
11:21:29,52.487472,-1.888375,36.30,3.25,343,64,26
11:21:29,52.487472,-1.888375,54.50,3.25,278,64,68
11:21:29,52.487472,-1.888375,70.90,2.75,296,64,67
11:21:29,52.487472,-1.888375,78.80,2.25,292,64,73
11:21:29,52.487472,-1.888375,90.70,2.00,292,64,79
11:21:29,52.487472,-1.888375,97.00,1.75,279,64,89
11:21:29,52.487472,-1.888375,97.50,1.50,264,64,83
11:21:29,52.487472,-1.888375,102.40,1.50,264,64,81
11:21:29,52.487472,-1.888375,104.40,1.25,253,64,74
11:21:29,52.487472,-1.888375,114.90,1.00,159,64,22
11:21:29,52.487472,-1.888375,126.90,1.00,136,64,5
11:21:29,52.487472,-1.888375,155.70,1.00,135,64,10
11:21:29,52.487472,-1.888375,161.50,1.00,130,64,15
11:21:29,52.487472,-1.888375,176.30,1.25,128,64,24
11:21:29,52.487472,-1.888375,176.60,1.25,130,64,23
11:21:29,52.487472,-1.888375,175.80,1.00,131,64,22
11:21:29,52.487472,-1.888375,171.20,1.00,141,64,15
23:59:45,0.000000,0.000000,23.20,0.00,39,64,8
23:59:46,0.000000,0.000000,23.20,0.00,39,64,8
23:59:47,0.000000,0.000000,23.20,0.00,39,64,8
23:59:49,0.000000,0.000000,23.20,0.00,39,64,8
23:59:50,0.000000,0.000000,23.20,0.00,39,64,8
23:59:51,0.000000,0.000000,23.20,0.00,39,64,8
23:59:53,0.000000,0.000000,23.20,0.00,40,64,8
23:59:54,0.000000,0.000000,23.20,0.00,39,64,8
23:59:55,0.000000,0.000000,23.30,0.00,39,64,8
23:59:56,0.000000,0.000000,23.30,0.00,39,64,8
23:59:58,0.000000,0.000000,23.30,0.00,39,64,8
23:59:59,0.000000,0.000000,23.30,0.00,40,64,8
00:00:00,0.000000,0.000000,23.30,0.00,39,64,8
00:00:02,0.000000,0.000000,23.30,0.00,39,64,8
00:00:03,0.000000,0.000000,23.30,0.00,39,64,8
00:00:04,0.000000,0.000000,23.30,0.00,39,64,8
00:00:06,0.000000,0.000000,23.30,0.00,39,64,8
00:00:07,0.000000,0.000000,23.30,0.00,39,64,8
00:00:08,0.000000,0.000000,23.30,0.00,39,64,8
00:00:09,0.000000,0.000000,23.30,0.00,39,64,8
00:00:11,0.000000,0.000000,23.30,0.00,39,64,8
00:00:12,0.000000,0.000000,23.30,0.00,39,64,8
00:00:13,0.000000,0.000000,23.30,0.00,39,64,8
00:00:15,0.000000,0.000000,23.30,0.00,39,64,8
00:00:16,0.000000,0.000000,23.30,0.00,39,64,8
00:00:17,0.000000,0.000000,23.30,0.00,39,64,8
00:00:19,0.000000,0.000000,23.30,0.00,39,64,8
00:00:20,0.000000,0.000000,23.30,0.00,39,64,8
00:00:21,0.000000,0.000000,23.30,0.00,39,64,8
00:00:22,0.000000,0.000000,23.30,0.00,39,64,8
00:00:24,0.000000,0.000000,23.30,0.00,39,64,8
00:00:25,0.000000,0.000000,23.30,0.00,39,64,8
00:00:26,0.000000,0.000000,23.30,0.00,39,64,8
00:00:28,0.000000,0.000000,23.30,0.00,39,64,8
00:00:29,0.000000,0.000000,23.30,0.00,39,64,8
00:00:30,0.000000,0.000000,23.30,0.00,39,64,8
00:00:32,0.000000,0.000000,23.30,0.00,39,64,8
00:00:33,0.000000,0.000000,23.30,0.00,39,64,8
00:00:34,0.000000,0.000000,23.30,0.00,39,64,8
00:00:35,0.000000,0.000000,23.30,0.00,39,64,8
00:00:37,0.000000,0.000000,23.30,0.00,39,64,8
00:00:38,0.000000,0.000000,23.30,0.00,39,64,8
00:00:39,0.000000,0.000000,23.30,0.00,39,64,8
00:00:41,0.000000,0.000000,23.30,0.00,39,64,8
00:00:42,0.000000,0.000000,23.30,0.00,39,64,8
00:00:43,0.000000,0.000000,23.30,0.00,39,64,8
00:00:45,0.000000,0.000000,23.30,0.00,39,64,8
00:00:46,0.000000,0.000000,23.30,0.00,39,64,8
00:00:47,0.000000,0.000000,23.30,0.00,39,64,8
00:00:48,0.000000,0.000000,23.30,0.00,39,64,8
00:00:50,0.000000,0.000000,23.30,0.00,39,64,8
00:00:51,0.000000,0.000000,23.30,0.00,39,64,8
00:00:52,0.000000,0.000000,23.30,0.00,39,64,8
00:00:54,0.000000,0.000000,23.30,0.00,39,64,8
00:00:55,0.000000,0.000000,23.30,0.00,39,64,8
00:00:56,0.000000,0.000000,23.30,0.00,39,64,8
00:00:58,0.000000,0.000000,23.30,0.00,39,64,8
00:00:59,0.000000,0.000000,23.30,0.00,39,64,8
00:01:00,0.000000,0.000000,23.30,0.00,39,64,8
00:01:01,0.000000,0.000000,23.30,0.00,39,64,8
00:01:03,0.000000,0.000000,23.30,0.00,39,64,8
00:01:04,0.000000,0.000000,23.30,0.00,39,64,8
00:01:05,0.000000,0.000000,23.30,0.00,39,64,8
00:01:07,0.000000,0.000000,23.30,0.00,39,64,8
00:01:08,0.000000,0.000000,23.30,0.00,39,64,8
00:01:09,0.000000,0.000000,23.30,0.00,39,64,8
00:01:11,0.000000,0.000000,23.30,0.00,39,64,8
00:01:12,0.000000,0.000000,23.30,0.00,39,64,8
00:01:13,0.000000,0.000000,23.30,0.00,39,64,8
00:01:14,0.000000,0.000000,23.30,0.00,39,64,8
